,x_avg_pixel,amostras,proporção,higher_than_threshold
114004,0.8471967,wgan,0.7,1.0
114005,0.8761527,wgan,0.7,1.0
114006,0.8922947,wgan,0.7,1.0
114007,0.09329811,wgan,0.7,0.0
114008,0.885252,wgan,0.7,1.0
114009,0.85643005,wgan,0.7,1.0
114010,0.91322374,wgan,0.7,1.0
114011,0.8839691,wgan,0.7,1.0
114012,0.118926175,wgan,0.7,0.0
114013,0.62598807,wgan,0.7,1.0
114014,0.87403876,wgan,0.7,1.0
114015,0.89365804,wgan,0.7,1.0
114016,0.054101564,wgan,0.7,0.0
114017,0.808004,wgan,0.7,1.0
114018,0.921515,wgan,0.7,1.0
114019,0.8670764,wgan,0.7,1.0
114020,0.8792127,wgan,0.7,1.0
114021,0.064648435,wgan,0.7,0.0
114022,0.11249617,wgan,0.7,0.0
114023,0.8800667,wgan,0.7,1.0
114024,0.85983074,wgan,0.7,1.0
114025,0.8763288,wgan,0.7,1.0
114026,0.90310204,wgan,0.7,1.0
114027,0.89629674,wgan,0.7,1.0
114028,0.7169385,wgan,0.7,1.0
114029,0.17144224,wgan,0.7,0.0
114030,0.06822534,wgan,0.7,0.0
114031,0.17953049,wgan,0.7,0.0
114032,0.85122925,wgan,0.7,1.0
114033,0.1596737,wgan,0.7,0.0
114034,0.72722125,wgan,0.7,1.0
114035,0.094975494,wgan,0.7,0.0
114036,0.069918044,wgan,0.7,0.0
114037,0.8812959,wgan,0.7,1.0
114038,0.8017348,wgan,0.7,1.0
114039,0.8061122,wgan,0.7,1.0
114040,0.9287148,wgan,0.7,1.0
114041,0.07453279,wgan,0.7,0.0
114042,0.89766777,wgan,0.7,1.0
114043,0.88352096,wgan,0.7,1.0
114044,0.14161305,wgan,0.7,0.0
114045,0.10656787,wgan,0.7,0.0
114046,0.61462927,wgan,0.7,1.0
114047,0.89773285,wgan,0.7,1.0
114048,0.8024089,wgan,0.7,1.0
114049,0.80131364,wgan,0.7,1.0
114050,0.1184015,wgan,0.7,0.0
114051,0.49820772,wgan,0.7,0.0
114052,0.8985217,wgan,0.7,1.0
114053,0.82990205,wgan,0.7,1.0
114054,0.8908778,wgan,0.7,1.0
114055,0.9075866,wgan,0.7,1.0
114056,0.86475945,wgan,0.7,1.0
114057,0.80827206,wgan,0.7,1.0
114058,0.45540747,wgan,0.7,0.0
114059,0.9048675,wgan,0.7,1.0
114060,0.10253524,wgan,0.7,0.0
114061,0.86144686,wgan,0.7,1.0
114062,0.1969401,wgan,0.7,0.0
114063,0.9173981,wgan,0.7,1.0
114064,0.04690564,wgan,0.7,0.0
114065,0.88463926,wgan,0.7,1.0
114066,0.8794424,wgan,0.7,1.0
114067,0.8927313,wgan,0.7,1.0
114068,0.87336475,wgan,0.7,1.0
114069,0.908904,wgan,0.7,1.0
114070,0.8410463,wgan,0.7,1.0
114071,0.9358685,wgan,0.7,1.0
114072,0.8235141,wgan,0.7,1.0
114073,0.8728708,wgan,0.7,1.0
114074,0.09883578,wgan,0.7,0.0
114075,0.85876215,wgan,0.7,1.0
114076,0.91065407,wgan,0.7,1.0
114077,0.86231995,wgan,0.7,1.0
114078,0.09973959,wgan,0.7,0.0
114079,0.12822074,wgan,0.7,0.0
114080,0.839434,wgan,0.7,1.0
114081,0.10350031,wgan,0.7,0.0
114082,0.859352,wgan,0.7,1.0
114083,0.10638021,wgan,0.7,0.0
114084,0.8808593,wgan,0.7,1.0
114085,0.14892004,wgan,0.7,0.0
114086,0.48280865,wgan,0.7,0.0
114087,0.8744026,wgan,0.7,1.0
114088,0.42645913,wgan,0.7,0.0
114089,0.923135,wgan,0.7,1.0
114090,0.8724686,wgan,0.7,1.0
114091,0.8723844,wgan,0.7,1.0
114092,0.80832565,wgan,0.7,1.0
114093,0.86304,wgan,0.7,1.0
114094,0.86915594,wgan,0.7,1.0
114095,0.88615966,wgan,0.7,1.0
114096,0.86823684,wgan,0.7,1.0
114097,0.8560624,wgan,0.7,1.0
114098,0.5398514,wgan,0.7,1.0
114099,0.16360293,wgan,0.7,0.0
114100,0.8936466,wgan,0.7,1.0
114101,0.83330274,wgan,0.7,1.0
114102,0.9024893,wgan,0.7,1.0
114103,0.7935011,wgan,0.7,1.0
114104,0.8738128,wgan,0.7,1.0
114105,0.07049249,wgan,0.7,0.0
114106,0.15496707,wgan,0.7,0.0
114107,0.044910386,wgan,0.7,0.0
114108,0.7620749,wgan,0.7,1.0
114109,0.806947,wgan,0.7,1.0
114110,0.92423403,wgan,0.7,1.0
114111,0.056150425,wgan,0.7,0.0
114112,0.914882,wgan,0.7,1.0
114113,0.13301165,wgan,0.7,0.0
114114,0.850157,wgan,0.7,1.0
114115,0.8142617,wgan,0.7,1.0
114116,0.8241116,wgan,0.7,1.0
114117,0.8169846,wgan,0.7,1.0
114118,0.085634954,wgan,0.7,0.0
114119,0.8744141,wgan,0.7,1.0
114120,0.85466456,wgan,0.7,1.0
114121,0.11808746,wgan,0.7,0.0
114122,0.8714805,wgan,0.7,1.0
114123,0.887366,wgan,0.7,1.0
114124,0.9427926,wgan,0.7,1.0
114125,0.85231704,wgan,0.7,1.0
114126,0.9040786,wgan,0.7,1.0
114127,0.9007085,wgan,0.7,1.0
114128,0.7038373,wgan,0.7,1.0
114129,0.8651846,wgan,0.7,1.0
114130,0.10525429,wgan,0.7,0.0
114131,0.8374579,wgan,0.7,1.0
114132,0.9379826,wgan,0.7,1.0
114133,0.87518,wgan,0.7,1.0
114134,0.9302276,wgan,0.7,1.0
114135,0.08039217,wgan,0.7,0.0
114136,0.7914331,wgan,0.7,1.0
114137,0.9125345,wgan,0.7,1.0
114138,0.8656135,wgan,0.7,1.0
114139,0.91224724,wgan,0.7,1.0
114140,0.28640088,wgan,0.7,0.0
114141,0.8964155,wgan,0.7,1.0
114142,0.47202823,wgan,0.7,0.0
114143,0.09690564,wgan,0.7,0.0
114144,0.5673483,wgan,0.7,1.0
114145,0.120438874,wgan,0.7,0.0
114146,0.8898897,wgan,0.7,1.0
114147,0.84005827,wgan,0.7,1.0
114148,0.848809,wgan,0.7,1.0
114149,0.85605085,wgan,0.7,1.0
114150,0.15996094,wgan,0.7,0.0
114151,0.8463427,wgan,0.7,1.0
114152,0.06776195,wgan,0.7,0.0
114153,0.7948185,wgan,0.7,1.0
114154,0.9200291,wgan,0.7,1.0
114155,0.8234222,wgan,0.7,1.0
114156,0.8490349,wgan,0.7,1.0
114157,0.8756204,wgan,0.7,1.0
114158,0.8285731,wgan,0.7,1.0
114159,0.88688725,wgan,0.7,1.0
114160,0.91771597,wgan,0.7,1.0
114161,0.84941024,wgan,0.7,1.0
114162,0.8254711,wgan,0.7,1.0
114163,0.8742225,wgan,0.7,1.0
114164,0.8510073,wgan,0.7,1.0
114165,0.35183442,wgan,0.7,0.0
114166,0.8688381,wgan,0.7,1.0
114167,0.07394302,wgan,0.7,0.0
114168,0.85281473,wgan,0.7,1.0
114169,0.8634421,wgan,0.7,1.0
114170,0.14841452,wgan,0.7,0.0
114171,0.8876417,wgan,0.7,1.0
114172,0.87929314,wgan,0.7,1.0
114173,0.8346929,wgan,0.7,1.0
114174,0.80769765,wgan,0.7,1.0
114175,0.87444085,wgan,0.7,1.0
114176,0.14037608,wgan,0.7,0.0
114177,0.100601256,wgan,0.7,0.0
114178,0.8653225,wgan,0.7,1.0
114179,0.17403494,wgan,0.7,0.0
114180,0.90890014,wgan,0.7,1.0
114181,0.83488816,wgan,0.7,1.0
114182,0.9298101,wgan,0.7,1.0
114183,0.8266966,wgan,0.7,1.0
114184,0.8081955,wgan,0.7,1.0
114185,0.09284621,wgan,0.7,0.0
114186,0.852474,wgan,0.7,1.0
114187,0.13435969,wgan,0.7,0.0
114188,0.8655255,wgan,0.7,1.0
114189,0.6690181,wgan,0.7,1.0
114190,0.05804611,wgan,0.7,0.0
114191,0.85513175,wgan,0.7,1.0
114192,0.83655405,wgan,0.7,1.0
114193,0.8660425,wgan,0.7,1.0
114194,0.43205044,wgan,0.7,0.0
114195,0.87538296,wgan,0.7,1.0
114196,0.86135876,wgan,0.7,1.0
114197,0.11673561,wgan,0.7,0.0
114198,0.9308134,wgan,0.7,1.0
114199,0.88931525,wgan,0.7,1.0
114200,0.058421418,wgan,0.7,0.0
114201,0.90545726,wgan,0.7,1.0
114202,0.83739275,wgan,0.7,1.0
114203,0.09871706,wgan,0.7,0.0
114204,0.92493486,wgan,0.7,1.0
114205,0.787477,wgan,0.7,1.0
114206,0.8724877,wgan,0.7,1.0
114207,0.89255893,wgan,0.7,1.0
114208,0.78643537,wgan,0.7,1.0
114209,0.81573606,wgan,0.7,1.0
114210,0.082609534,wgan,0.7,0.0
114211,0.9219822,wgan,0.7,1.0
114212,0.09529336,wgan,0.7,0.0
114213,0.84626234,wgan,0.7,1.0
114214,0.08458946,wgan,0.7,0.0
114215,0.8608839,wgan,0.7,1.0
114216,0.118064485,wgan,0.7,0.0
114217,0.87176776,wgan,0.7,1.0
114218,0.07650506,wgan,0.7,0.0
114219,0.12125461,wgan,0.7,0.0
114220,0.7764629,wgan,0.7,1.0
114221,0.1264323,wgan,0.7,0.0
114222,0.09694011,wgan,0.7,0.0
114223,0.70945925,wgan,0.7,1.0
114224,0.83642006,wgan,0.7,1.0
114225,0.895301,wgan,0.7,1.0
114226,0.09422105,wgan,0.7,0.0
114227,0.86698455,wgan,0.7,1.0
114228,0.85510504,wgan,0.7,1.0
114229,0.8861864,wgan,0.7,1.0
114230,0.8806679,wgan,0.7,1.0
114231,0.84311813,wgan,0.7,1.0
114232,0.742222,wgan,0.7,1.0
114233,0.8945007,wgan,0.7,1.0
114234,0.5370558,wgan,0.7,1.0
114235,0.8497817,wgan,0.7,1.0
114236,0.89361984,wgan,0.7,1.0
114237,0.8622166,wgan,0.7,1.0
114238,0.091601565,wgan,0.7,0.0
114239,0.050153192,wgan,0.7,0.0
114240,0.88932675,wgan,0.7,1.0
114241,0.08517158,wgan,0.7,0.0
114242,0.88083255,wgan,0.7,1.0
114243,0.8346661,wgan,0.7,1.0
114244,0.9313036,wgan,0.7,1.0
114245,0.1079427,wgan,0.7,0.0
114246,0.90905714,wgan,0.7,1.0
114247,0.8929343,wgan,0.7,1.0
114248,0.8450866,wgan,0.7,1.0
114249,0.6993183,wgan,0.7,1.0
114250,0.88521373,wgan,0.7,1.0
114251,0.88394225,wgan,0.7,1.0
114252,0.8799863,wgan,0.7,1.0
114253,0.8646445,wgan,0.7,1.0
114254,0.104013495,wgan,0.7,0.0
114255,0.8866689,wgan,0.7,1.0
114256,0.22669269,wgan,0.7,0.0
114257,0.12741268,wgan,0.7,0.0
114258,0.8074257,wgan,0.7,1.0
114259,0.9145719,wgan,0.7,1.0
114260,0.9075482,wgan,0.7,1.0
114261,0.8439492,wgan,0.7,1.0
114262,0.8782169,wgan,0.7,1.0
114263,0.854745,wgan,0.7,1.0
114264,0.8682866,wgan,0.7,1.0
114265,0.89790523,wgan,0.7,1.0
114266,0.82310814,wgan,0.7,1.0
114267,0.84968597,wgan,0.7,1.0
114268,0.8424211,wgan,0.7,1.0
114269,0.07706035,wgan,0.7,0.0
114270,0.83359,wgan,0.7,1.0
114271,0.16216299,wgan,0.7,0.0
114272,0.87314636,wgan,0.7,1.0
114273,0.83326054,wgan,0.7,1.0
114274,0.9089882,wgan,0.7,1.0
114275,0.80649126,wgan,0.7,1.0
114276,0.89767534,wgan,0.7,1.0
114277,0.09870175,wgan,0.7,0.0
114278,0.57194394,wgan,0.7,1.0
114279,0.67853093,wgan,0.7,1.0
114280,0.7888136,wgan,0.7,1.0
114281,0.8275047,wgan,0.7,1.0
114282,0.9341949,wgan,0.7,1.0
114283,0.8769493,wgan,0.7,1.0
114284,0.8453814,wgan,0.7,1.0
114285,0.87444854,wgan,0.7,1.0
114286,0.87327284,wgan,0.7,1.0
114287,0.8686696,wgan,0.7,1.0
114288,0.84124535,wgan,0.7,1.0
114289,0.8796301,wgan,0.7,1.0
114290,0.91803,wgan,0.7,1.0
114291,0.79605544,wgan,0.7,1.0
114292,0.8556756,wgan,0.7,1.0
114293,0.17677698,wgan,0.7,0.0
114294,0.8729359,wgan,0.7,1.0
114295,0.108505666,wgan,0.7,0.0
114296,0.8368643,wgan,0.7,1.0
114297,0.9030446,wgan,0.7,1.0
114298,0.15422796,wgan,0.7,0.0
114299,0.82555526,wgan,0.7,1.0
114300,0.86574763,wgan,0.7,1.0
114301,0.90036,wgan,0.7,1.0
114302,0.09192325,wgan,0.7,0.0
114303,0.90067023,wgan,0.7,1.0
114304,0.86268383,wgan,0.7,1.0
114305,0.93849957,wgan,0.7,1.0
114306,0.8140281,wgan,0.7,1.0
114307,0.23129979,wgan,0.7,0.0
114308,0.117424935,wgan,0.7,0.0
114309,0.81252295,wgan,0.7,1.0
114310,0.19501376,wgan,0.7,0.0
114311,0.87817484,wgan,0.7,1.0
114312,0.88891315,wgan,0.7,1.0
114313,0.8697687,wgan,0.7,1.0
114314,0.09219133,wgan,0.7,0.0
114315,0.93459713,wgan,0.7,1.0
114316,0.8667471,wgan,0.7,1.0
114317,0.8719822,wgan,0.7,1.0
114318,0.85945547,wgan,0.7,1.0
114319,0.10742188,wgan,0.7,0.0
114320,0.72776115,wgan,0.7,1.0
114321,0.06778876,wgan,0.7,0.0
114322,0.8566866,wgan,0.7,1.0
114323,0.900655,wgan,0.7,1.0
114324,0.10351178,wgan,0.7,0.0
114325,0.7630209,wgan,0.7,1.0
114326,0.8720013,wgan,0.7,1.0
114327,0.75970054,wgan,0.7,1.0
114328,0.90419734,wgan,0.7,1.0
114329,0.8745749,wgan,0.7,1.0
114330,0.85194933,wgan,0.7,1.0
114331,0.8666169,wgan,0.7,1.0
114332,0.891322,wgan,0.7,1.0
114333,0.937029,wgan,0.7,1.0
114334,0.102401204,wgan,0.7,0.0
114335,0.8956571,wgan,0.7,1.0
114336,0.8793007,wgan,0.7,1.0
114337,0.051482078,wgan,0.7,0.0
114338,0.9106235,wgan,0.7,1.0
114339,0.1387906,wgan,0.7,0.0
114340,0.88868344,wgan,0.7,1.0
114341,0.7920688,wgan,0.7,1.0
114342,0.9353553,wgan,0.7,1.0
114343,0.8686122,wgan,0.7,1.0
114344,0.8713886,wgan,0.7,1.0
114345,0.8521638,wgan,0.7,1.0
114346,0.9059512,wgan,0.7,1.0
114347,0.8968444,wgan,0.7,1.0
114348,0.13830806,wgan,0.7,0.0
114349,0.10946692,wgan,0.7,0.0
114350,0.79476106,wgan,0.7,1.0
114351,0.839365,wgan,0.7,1.0
114352,0.10197227,wgan,0.7,0.0
114353,0.9004863,wgan,0.7,1.0
114354,0.8765127,wgan,0.7,1.0
114355,0.8874923,wgan,0.7,1.0
114356,0.9265243,wgan,0.7,1.0
114357,0.9192364,wgan,0.7,1.0
114358,0.90307903,wgan,0.7,1.0
114359,0.12099036,wgan,0.7,0.0
114360,0.0856656,wgan,0.7,0.0
114361,0.8527994,wgan,0.7,1.0
114362,0.063534014,wgan,0.7,0.0
114363,0.6215801,wgan,0.7,1.0
114364,0.09098882,wgan,0.7,0.0
114365,0.873652,wgan,0.7,1.0
114366,0.83509886,wgan,0.7,1.0
114367,0.9042854,wgan,0.7,1.0
114368,0.85535,wgan,0.7,1.0
114369,0.8853707,wgan,0.7,1.0
114370,0.9152382,wgan,0.7,1.0
114371,0.87305075,wgan,0.7,1.0
114372,0.087787226,wgan,0.7,0.0
114373,0.63067937,wgan,0.7,1.0
114374,0.10984222,wgan,0.7,0.0
114375,0.8299403,wgan,0.7,1.0
114376,0.8764936,wgan,0.7,1.0
114377,0.8464307,wgan,0.7,1.0
114378,0.8634191,wgan,0.7,1.0
114379,0.844941,wgan,0.7,1.0
114380,0.07495788,wgan,0.7,0.0
114381,0.84996164,wgan,0.7,1.0
114382,0.8892808,wgan,0.7,1.0
114383,0.19936429,wgan,0.7,0.0
114384,0.8706457,wgan,0.7,1.0
114385,0.8895833,wgan,0.7,1.0
114386,0.8947495,wgan,0.7,1.0
114387,0.9360332,wgan,0.7,1.0
114388,0.89636576,wgan,0.7,1.0
114389,0.8354052,wgan,0.7,1.0
114390,0.118780635,wgan,0.7,0.0
114391,0.87961096,wgan,0.7,1.0
114392,0.8829619,wgan,0.7,1.0
114393,0.88922334,wgan,0.7,1.0
114394,0.08049556,wgan,0.7,0.0
114395,0.12502298,wgan,0.7,0.0
114396,0.11874618,wgan,0.7,0.0
114397,0.84446996,wgan,0.7,1.0
114398,0.8362017,wgan,0.7,1.0
114399,0.8333448,wgan,0.7,1.0
114400,0.87931603,wgan,0.7,1.0
114401,0.07639783,wgan,0.7,0.0
114402,0.86728716,wgan,0.7,1.0
114403,0.90495944,wgan,0.7,1.0
114404,0.85922563,wgan,0.7,1.0
114405,0.8995596,wgan,0.7,1.0
114406,0.09030714,wgan,0.7,0.0
114407,0.84672177,wgan,0.7,1.0
114408,0.861983,wgan,0.7,1.0
114409,0.08249465,wgan,0.7,0.0
114410,0.8057368,wgan,0.7,1.0
114411,0.8622358,wgan,0.7,1.0
114412,0.8370711,wgan,0.7,1.0
114413,0.8946806,wgan,0.7,1.0
114414,0.09060969,wgan,0.7,0.0
114415,0.19150965,wgan,0.7,0.0
114416,0.13658471,wgan,0.7,0.0
114417,0.08177083,wgan,0.7,0.0
114418,0.9022902,wgan,0.7,1.0
114419,0.8867915,wgan,0.7,1.0
114420,0.8754634,wgan,0.7,1.0
114421,0.8716606,wgan,0.7,1.0
114422,0.869941,wgan,0.7,1.0
114423,0.09273897,wgan,0.7,0.0
114424,0.110320926,wgan,0.7,0.0
114425,0.09806986,wgan,0.7,0.0
114426,0.8630898,wgan,0.7,1.0
114427,0.7753715,wgan,0.7,1.0
114428,0.84141773,wgan,0.7,1.0
114429,0.10365349,wgan,0.7,0.0
114430,0.9009038,wgan,0.7,1.0
114431,0.7972924,wgan,0.7,1.0
114432,0.8930262,wgan,0.7,1.0
114433,0.08623239,wgan,0.7,0.0
114434,0.12270221,wgan,0.7,0.0
114435,0.8581648,wgan,0.7,1.0
114436,0.8751762,wgan,0.7,1.0
114437,0.89296114,wgan,0.7,1.0
114438,0.93155634,wgan,0.7,1.0
114439,0.8032284,wgan,0.7,1.0
114440,0.52061504,wgan,0.7,1.0
114441,0.92736673,wgan,0.7,1.0
114442,0.8685394,wgan,0.7,1.0
114443,0.8892808,wgan,0.7,1.0
114444,0.8231273,wgan,0.7,1.0
114445,0.09253217,wgan,0.7,0.0
114446,0.7398974,wgan,0.7,1.0
114447,0.85954356,wgan,0.7,1.0
114448,0.064445466,wgan,0.7,0.0
114449,0.92241496,wgan,0.7,1.0
114450,0.096522674,wgan,0.7,0.0
114451,0.8707835,wgan,0.7,1.0
114452,0.9352137,wgan,0.7,1.0
114453,0.86471355,wgan,0.7,1.0
114454,0.92118186,wgan,0.7,1.0
114455,0.8083793,wgan,0.7,1.0
114456,0.8801471,wgan,0.7,1.0
114457,0.9183786,wgan,0.7,1.0
114458,0.8543658,wgan,0.7,1.0
114459,0.8406403,wgan,0.7,1.0
114460,0.11361443,wgan,0.7,0.0
114461,0.8825483,wgan,0.7,1.0
114462,0.8596507,wgan,0.7,1.0
114463,0.8054535,wgan,0.7,1.0
114464,0.885252,wgan,0.7,1.0
114465,0.8569509,wgan,0.7,1.0
114466,0.8274548,wgan,0.7,1.0
114467,0.86359143,wgan,0.7,1.0
114468,0.93296194,wgan,0.7,1.0
114469,0.8825406,wgan,0.7,1.0
114470,0.10744869,wgan,0.7,0.0
114471,0.23491114,wgan,0.7,0.0
114472,0.91853166,wgan,0.7,1.0
114473,0.38749236,wgan,0.7,0.0
114474,0.1241728,wgan,0.7,0.0
114475,0.89343214,wgan,0.7,1.0
114476,0.9153646,wgan,0.7,1.0
114477,0.9053041,wgan,0.7,1.0
114478,0.15888482,wgan,0.7,0.0
114479,0.89964765,wgan,0.7,1.0
114480,0.85312885,wgan,0.7,1.0
114481,0.12769991,wgan,0.7,0.0
114482,0.8616307,wgan,0.7,1.0
114483,0.9162492,wgan,0.7,1.0
114484,0.6021446,wgan,0.7,1.0
114485,0.86840916,wgan,0.7,1.0
114486,0.9070274,wgan,0.7,1.0
114487,0.8932407,wgan,0.7,1.0
114488,0.86700374,wgan,0.7,1.0
114489,0.8709674,wgan,0.7,1.0
114490,0.8778186,wgan,0.7,1.0
114491,0.8639208,wgan,0.7,1.0
114492,0.85550326,wgan,0.7,1.0
114493,0.8685087,wgan,0.7,1.0
114494,0.3800092,wgan,0.7,0.0
114495,0.23650429,wgan,0.7,0.0
114496,0.90384114,wgan,0.7,1.0
114497,0.87395453,wgan,0.7,1.0
114498,0.8235141,wgan,0.7,1.0
114499,0.93012404,wgan,0.7,1.0
114500,0.87783015,wgan,0.7,1.0
114501,0.8221086,wgan,0.7,1.0
114502,0.93687963,wgan,0.7,1.0
114503,0.87102103,wgan,0.7,1.0
114504,0.85415137,wgan,0.7,1.0
114505,0.8867686,wgan,0.7,1.0
114506,0.11918658,wgan,0.7,0.0
114507,0.8783127,wgan,0.7,1.0
114508,0.82843524,wgan,0.7,1.0
114509,0.1145144,wgan,0.7,0.0
114510,0.83650047,wgan,0.7,1.0
114511,0.78714,wgan,0.7,1.0
114512,0.8687156,wgan,0.7,1.0
114513,0.058574606,wgan,0.7,0.0
114514,0.09073607,wgan,0.7,0.0
114515,0.9163641,wgan,0.7,1.0
114516,0.83949906,wgan,0.7,1.0
114517,0.8870633,wgan,0.7,1.0
114518,0.8717832,wgan,0.7,1.0
114519,0.8367647,wgan,0.7,1.0
114520,0.93988204,wgan,0.7,1.0
114521,0.83745784,wgan,0.7,1.0
114522,0.91484,wgan,0.7,1.0
114523,0.8392042,wgan,0.7,1.0
114524,0.11299403,wgan,0.7,0.0
114525,0.901731,wgan,0.7,1.0
114526,0.8540632,wgan,0.7,1.0
114527,0.88394994,wgan,0.7,1.0
114528,0.88407254,wgan,0.7,1.0
114529,0.9098958,wgan,0.7,1.0
114530,0.88032705,wgan,0.7,1.0
114531,0.9078469,wgan,0.7,1.0
114532,0.85863966,wgan,0.7,1.0
114533,0.093711704,wgan,0.7,0.0
114534,0.9176854,wgan,0.7,1.0
114535,0.85958177,wgan,0.7,1.0
114536,0.8613894,wgan,0.7,1.0
114537,0.10411306,wgan,0.7,0.0
114538,0.90728015,wgan,0.7,1.0
114539,0.90733004,wgan,0.7,1.0
114540,0.73771065,wgan,0.7,1.0
114541,0.84407175,wgan,0.7,1.0
114542,0.8880744,wgan,0.7,1.0
114543,0.09741498,wgan,0.7,0.0
114544,0.87519914,wgan,0.7,1.0
114545,0.8771446,wgan,0.7,1.0
114546,0.872503,wgan,0.7,1.0
114547,0.8889361,wgan,0.7,1.0
114548,0.8659582,wgan,0.7,1.0
114549,0.18298867,wgan,0.7,0.0
114550,0.08787148,wgan,0.7,0.0
114551,0.076780796,wgan,0.7,0.0
114552,0.27001378,wgan,0.7,0.0
114553,0.91132045,wgan,0.7,1.0
114554,0.11106771,wgan,0.7,0.0
114555,0.9133617,wgan,0.7,1.0
114556,0.12966835,wgan,0.7,0.0
114557,0.10266928,wgan,0.7,0.0
114558,0.8691023,wgan,0.7,1.0
114559,0.85692406,wgan,0.7,1.0
114560,0.85649514,wgan,0.7,1.0
114561,0.09410233,wgan,0.7,0.0
114562,0.8597618,wgan,0.7,1.0
114563,0.8963005,wgan,0.7,1.0
114564,0.85520446,wgan,0.7,1.0
114565,0.100321695,wgan,0.7,0.0
114566,0.88795954,wgan,0.7,1.0
114567,0.064296104,wgan,0.7,0.0
114568,0.827608,wgan,0.7,1.0
114569,0.8758579,wgan,0.7,1.0
114570,0.8436198,wgan,0.7,1.0
114571,0.37992877,wgan,0.7,0.0
114572,0.8170381,wgan,0.7,1.0
114573,0.14697842,wgan,0.7,0.0
114574,0.8683479,wgan,0.7,1.0
114575,0.09544271,wgan,0.7,0.0
114576,0.86753607,wgan,0.7,1.0
114577,0.082785696,wgan,0.7,0.0
114578,0.86245793,wgan,0.7,1.0
114579,0.9229741,wgan,0.7,1.0
114580,0.11075367,wgan,0.7,0.0
114581,0.11102175,wgan,0.7,0.0
114582,0.93553156,wgan,0.7,1.0
114583,0.7153722,wgan,0.7,1.0
114584,0.09370788,wgan,0.7,0.0
114585,0.8833525,wgan,0.7,1.0
114586,0.1367762,wgan,0.7,0.0
114587,0.067164525,wgan,0.7,0.0
114588,0.14878216,wgan,0.7,0.0
114589,0.91637564,wgan,0.7,1.0
114590,0.8312347,wgan,0.7,1.0
114591,0.11160386,wgan,0.7,0.0
114592,0.8125268,wgan,0.7,1.0
114593,0.8572955,wgan,0.7,1.0
114594,0.08133809,wgan,0.7,0.0
114595,0.08223805,wgan,0.7,0.0
114596,0.88895905,wgan,0.7,1.0
114597,0.82354474,wgan,0.7,1.0
114598,0.08964844,wgan,0.7,0.0
114599,0.43144915,wgan,0.7,0.0
114600,0.83614045,wgan,0.7,1.0
114601,0.086266845,wgan,0.7,0.0
114602,0.30146295,wgan,0.7,0.0
114603,0.8433517,wgan,0.7,1.0
114604,0.83640856,wgan,0.7,1.0
114605,0.86988735,wgan,0.7,1.0
114606,0.87585783,wgan,0.7,1.0
114607,0.86570925,wgan,0.7,1.0
114608,0.08955269,wgan,0.7,0.0
114609,0.94348955,wgan,0.7,1.0
114610,0.9273054,wgan,0.7,1.0
114611,0.86347663,wgan,0.7,1.0
114612,0.4296837,wgan,0.7,0.0
114613,0.8833793,wgan,0.7,1.0
114614,0.123468146,wgan,0.7,0.0
114615,0.13992801,wgan,0.7,0.0
114616,0.84982,wgan,0.7,1.0
114617,0.9202014,wgan,0.7,1.0
114618,0.8296645,wgan,0.7,1.0
114619,0.08661918,wgan,0.7,0.0
114620,0.109891996,wgan,0.7,0.0
114621,0.88033473,wgan,0.7,1.0
114622,0.195144,wgan,0.7,0.0
114623,0.8827052,wgan,0.7,1.0
114624,0.91816795,wgan,0.7,1.0
114625,0.83748084,wgan,0.7,1.0
114626,0.104522824,wgan,0.7,0.0
114627,0.90522754,wgan,0.7,1.0
114628,0.8767463,wgan,0.7,1.0
114629,0.8237975,wgan,0.7,1.0
114630,0.7436236,wgan,0.7,1.0
114631,0.8762638,wgan,0.7,1.0
114632,0.90935963,wgan,0.7,1.0
114633,0.87604547,wgan,0.7,1.0
114634,0.82626,wgan,0.7,1.0
114635,0.064361215,wgan,0.7,0.0
114636,0.07803692,wgan,0.7,0.0
114637,0.12038909,wgan,0.7,0.0
114638,0.8466759,wgan,0.7,1.0
114639,0.868773,wgan,0.7,1.0
114640,0.93326825,wgan,0.7,1.0
114641,0.8294845,wgan,0.7,1.0
114642,0.8899472,wgan,0.7,1.0
114643,0.102523744,wgan,0.7,0.0
114644,0.9012906,wgan,0.7,1.0
114645,0.9284582,wgan,0.7,1.0
114646,0.9055683,wgan,0.7,1.0
114647,0.15359604,wgan,0.7,0.0
114648,0.8791322,wgan,0.7,1.0
114649,0.911715,wgan,0.7,1.0
114650,0.13505667,wgan,0.7,0.0
114651,0.8810853,wgan,0.7,1.0
114652,0.2256013,wgan,0.7,0.0
114653,0.87971044,wgan,0.7,1.0
114654,0.8170955,wgan,0.7,1.0
114655,0.8377796,wgan,0.7,1.0
114656,0.07040441,wgan,0.7,0.0
114657,0.19194242,wgan,0.7,0.0
114658,0.88232994,wgan,0.7,1.0
114659,0.88524055,wgan,0.7,1.0
114660,0.874146,wgan,0.7,1.0
114661,0.80937886,wgan,0.7,1.0
114662,0.81900275,wgan,0.7,1.0
114663,0.13826975,wgan,0.7,0.0
114664,0.94107693,wgan,0.7,1.0
114665,0.092333026,wgan,0.7,0.0
114666,0.30882737,wgan,0.7,0.0
114667,0.09685202,wgan,0.7,0.0
114668,0.88872933,wgan,0.7,1.0
114669,0.8535118,wgan,0.7,1.0
114670,0.82839304,wgan,0.7,1.0
